,cell_type,train_val_test
7596,CD4+/CD25+ regulatory T cells,train
7597,CD4+/CD25+ regulatory T cells,train
7598,CD4+/CD25+ regulatory T cells,train
7599,CD4+/CD25+ regulatory T cells,train
7600,CD4+/CD25+ regulatory T cells,train
7601,CD4+/CD25+ regulatory T cells,train
7602,CD4+/CD25+ regulatory T cells,validation
7603,CD4+/CD25+ regulatory T cells,train
7604,CD4+/CD25+ regulatory T cells,train
7605,CD4+/CD25+ regulatory T cells,train
7606,CD4+/CD25+ regulatory T cells,train
7607,CD4+/CD25+ regulatory T cells,train
7608,CD4+/CD25+ regulatory T cells,train
7609,CD4+/CD25+ regulatory T cells,train
7610,CD4+/CD25+ regulatory T cells,train
7611,CD4+/CD25+ regulatory T cells,train
7612,CD4+/CD25+ regulatory T cells,train
7613,CD4+/CD25+ regulatory T cells,test
7614,CD4+/CD25+ regulatory T cells,train
7615,CD4+/CD25+ regulatory T cells,train
7616,CD4+/CD25+ regulatory T cells,test
7617,CD4+/CD25+ regulatory T cells,test
7618,CD4+/CD25+ regulatory T cells,train
7619,CD4+/CD25+ regulatory T cells,train
7620,CD4+/CD25+ regulatory T cells,train
7621,CD4+/CD25+ regulatory T cells,train
7622,CD4+/CD25+ regulatory T cells,train
7623,CD4+/CD25+ regulatory T cells,test
7624,CD4+/CD25+ regulatory T cells,train
7625,CD4+/CD25+ regulatory T cells,train
7626,CD4+/CD25+ regulatory T cells,train
7627,CD4+/CD25+ regulatory T cells,train
7628,CD4+/CD25+ regulatory T cells,train
7629,CD4+/CD25+ regulatory T cells,train
7630,CD4+/CD25+ regulatory T cells,train
7631,CD4+/CD25+ regulatory T cells,train
7632,CD4+/CD25+ regulatory T cells,train
7633,CD4+/CD25+ regulatory T cells,train
7634,CD4+/CD25+ regulatory T cells,train
7635,CD4+/CD25+ regulatory T cells,train
7636,CD4+/CD25+ regulatory T cells,test
7637,CD4+/CD25+ regulatory T cells,train
7638,CD4+/CD25+ regulatory T cells,train
7639,CD4+/CD25+ regulatory T cells,train
7640,CD4+/CD25+ regulatory T cells,train
7641,CD4+/CD25+ regulatory T cells,test
7642,CD4+/CD25+ regulatory T cells,train
7643,CD4+/CD25+ regulatory T cells,test
7644,CD4+/CD25+ regulatory T cells,train
7645,CD4+/CD25+ regulatory T cells,train
7646,CD4+/CD25+ regulatory T cells,test
7647,CD4+/CD25+ regulatory T cells,train
7648,CD4+/CD25+ regulatory T cells,test
7649,CD4+/CD25+ regulatory T cells,train
7650,CD4+/CD25+ regulatory T cells,train
7651,CD4+/CD25+ regulatory T cells,train
7652,CD4+/CD25+ regulatory T cells,train
7653,CD4+/CD25+ regulatory T cells,train
7654,CD4+/CD25+ regulatory T cells,train
7655,CD4+/CD25+ regulatory T cells,test
7656,CD4+/CD25+ regulatory T cells,train
7657,CD4+/CD25+ regulatory T cells,train
7658,CD4+/CD25+ regulatory T cells,train
7659,CD4+/CD25+ regulatory T cells,test
7660,CD4+/CD25+ regulatory T cells,test
7661,CD4+/CD25+ regulatory T cells,validation
7662,CD4+/CD25+ regulatory T cells,train
7663,CD4+/CD25+ regulatory T cells,train
7664,CD4+/CD25+ regulatory T cells,train
7665,CD4+/CD25+ regulatory T cells,train
7666,CD4+/CD25+ regulatory T cells,train
7667,CD4+/CD25+ regulatory T cells,train
7668,CD4+/CD25+ regulatory T cells,train
7669,CD4+/CD25+ regulatory T cells,train
7670,CD4+/CD25+ regulatory T cells,validation
7671,CD4+/CD25+ regulatory T cells,train
7672,CD4+/CD25+ regulatory T cells,train
7673,CD4+/CD25+ regulatory T cells,train
7674,CD4+/CD25+ regulatory T cells,train
7675,CD4+/CD25+ regulatory T cells,train
7676,CD4+/CD25+ regulatory T cells,test
7677,CD4+/CD25+ regulatory T cells,train
7678,CD4+/CD25+ regulatory T cells,validation
7679,CD4+/CD25+ regulatory T cells,train
7680,CD4+/CD25+ regulatory T cells,train
7681,CD4+/CD25+ regulatory T cells,train
7682,CD4+/CD25+ regulatory T cells,train
7683,CD4+/CD25+ regulatory T cells,train
7684,CD4+/CD25+ regulatory T cells,validation
7685,CD4+/CD25+ regulatory T cells,train
7686,CD4+/CD25+ regulatory T cells,train
7687,CD4+/CD25+ regulatory T cells,train
7688,CD4+/CD25+ regulatory T cells,train
7689,CD4+/CD25+ regulatory T cells,test
7690,CD4+/CD25+ regulatory T cells,train
7691,CD4+/CD25+ regulatory T cells,train
7692,CD4+/CD25+ regulatory T cells,train
7693,CD4+/CD25+ regulatory T cells,train
7694,CD4+/CD25+ regulatory T cells,train
7695,CD4+/CD25+ regulatory T cells,test
7696,CD4+/CD25+ regulatory T cells,train
7697,CD4+/CD25+ regulatory T cells,validation
7698,CD4+/CD25+ regulatory T cells,validation
7699,CD4+/CD25+ regulatory T cells,train
7700,CD4+/CD25+ regulatory T cells,train
7701,CD4+/CD25+ regulatory T cells,train
7702,CD4+/CD25+ regulatory T cells,validation
7703,CD4+/CD25+ regulatory T cells,train
7704,CD4+/CD25+ regulatory T cells,test
7705,CD4+/CD25+ regulatory T cells,train
7706,CD4+/CD25+ regulatory T cells,train
7707,CD4+/CD25+ regulatory T cells,test
7708,CD4+/CD25+ regulatory T cells,train
7709,CD4+/CD25+ regulatory T cells,train
7710,CD4+/CD25+ regulatory T cells,train
7711,CD4+/CD25+ regulatory T cells,train
7712,CD4+/CD25+ regulatory T cells,train
7713,CD4+/CD25+ regulatory T cells,train
7714,CD4+/CD25+ regulatory T cells,validation
7715,CD4+/CD25+ regulatory T cells,train
7716,CD4+/CD25+ regulatory T cells,train
7717,CD4+/CD25+ regulatory T cells,train
7718,CD4+/CD25+ regulatory T cells,train
7719,CD4+/CD25+ regulatory T cells,train
7720,CD4+/CD25+ regulatory T cells,train
7721,CD4+/CD25+ regulatory T cells,train
7722,CD4+/CD25+ regulatory T cells,train
7723,CD4+/CD25+ regulatory T cells,train
7724,CD4+/CD25+ regulatory T cells,train
7725,CD4+/CD25+ regulatory T cells,test
7726,CD4+/CD25+ regulatory T cells,train
7727,CD4+/CD25+ regulatory T cells,train
7728,CD4+/CD25+ regulatory T cells,train
7729,CD4+/CD25+ regulatory T cells,train
7730,CD4+/CD25+ regulatory T cells,train
7731,CD4+/CD25+ regulatory T cells,validation
7732,CD4+/CD25+ regulatory T cells,validation
7733,CD4+/CD25+ regulatory T cells,train
7734,CD4+/CD25+ regulatory T cells,validation
7735,CD4+/CD25+ regulatory T cells,train
7736,CD4+/CD25+ regulatory T cells,train
7737,CD4+/CD25+ regulatory T cells,train
7738,CD4+/CD25+ regulatory T cells,train
7739,CD4+/CD25+ regulatory T cells,test
7740,CD4+/CD25+ regulatory T cells,train
7741,CD4+/CD25+ regulatory T cells,test
7742,CD4+/CD25+ regulatory T cells,train
7743,CD4+/CD25+ regulatory T cells,train
7744,CD4+/CD25+ regulatory T cells,test
7745,CD4+/CD25+ regulatory T cells,train
7746,CD4+/CD25+ regulatory T cells,train
7747,CD4+/CD25+ regulatory T cells,test
7748,CD4+/CD25+ regulatory T cells,train
7749,CD4+/CD25+ regulatory T cells,test
7750,CD4+/CD25+ regulatory T cells,train
7751,CD4+/CD25+ regulatory T cells,train
7752,CD4+/CD25+ regulatory T cells,train
7753,CD4+/CD25+ regulatory T cells,train
7754,CD4+/CD25+ regulatory T cells,train
7755,CD4+/CD25+ regulatory T cells,test
7756,CD4+/CD25+ regulatory T cells,train
7757,CD4+/CD25+ regulatory T cells,train
7758,CD4+/CD25+ regulatory T cells,train
7759,CD4+/CD25+ regulatory T cells,train
7760,CD4+/CD25+ regulatory T cells,train
7761,CD4+/CD25+ regulatory T cells,train
7762,CD4+/CD25+ regulatory T cells,test
7763,CD4+/CD25+ regulatory T cells,validation
7764,CD4+/CD25+ regulatory T cells,test
7765,CD4+/CD25+ regulatory T cells,test
7766,CD4+/CD25+ regulatory T cells,train
7767,CD4+/CD25+ regulatory T cells,train
7768,CD4+/CD25+ regulatory T cells,train
7769,CD4+/CD25+ regulatory T cells,train
7770,CD4+/CD25+ regulatory T cells,train
7771,CD4+/CD25+ regulatory T cells,validation
7772,CD4+/CD25+ regulatory T cells,train
7773,CD4+/CD25+ regulatory T cells,train
7774,CD4+/CD25+ regulatory T cells,train
7775,CD4+/CD25+ regulatory T cells,test
7776,CD4+/CD25+ regulatory T cells,train
7777,CD4+/CD25+ regulatory T cells,train
7778,CD4+/CD25+ regulatory T cells,train
7779,CD4+/CD25+ regulatory T cells,train
7780,CD4+/CD25+ regulatory T cells,train
7781,CD4+/CD25+ regulatory T cells,train
7782,CD4+/CD25+ regulatory T cells,train
7783,CD4+/CD25+ regulatory T cells,train
7784,CD4+/CD25+ regulatory T cells,test
7785,CD4+/CD25+ regulatory T cells,train
7786,CD4+/CD25+ regulatory T cells,train
7787,CD4+/CD25+ regulatory T cells,validation
7788,CD4+/CD25+ regulatory T cells,train
7789,CD4+/CD25+ regulatory T cells,train
7790,CD4+/CD25+ regulatory T cells,train
7791,CD4+/CD25+ regulatory T cells,train
7792,CD4+/CD25+ regulatory T cells,train
7793,CD4+/CD25+ regulatory T cells,train
7794,CD4+/CD25+ regulatory T cells,train
7795,CD4+/CD25+ regulatory T cells,train
7796,CD4+/CD25+ regulatory T cells,train
7797,CD4+/CD25+ regulatory T cells,train
7798,CD4+/CD25+ regulatory T cells,validation
7799,CD4+/CD25+ regulatory T cells,train
7800,CD4+/CD25+ regulatory T cells,train
7801,CD4+/CD25+ regulatory T cells,train
7802,CD4+/CD25+ regulatory T cells,validation
7803,CD4+/CD25+ regulatory T cells,train
7804,CD4+/CD25+ regulatory T cells,test
7805,CD4+/CD25+ regulatory T cells,validation
7806,CD4+/CD25+ regulatory T cells,validation
7807,CD4+/CD25+ regulatory T cells,train
7808,CD4+/CD25+ regulatory T cells,validation
7809,CD4+/CD25+ regulatory T cells,train
7810,CD4+/CD25+ regulatory T cells,test
7811,CD4+/CD25+ regulatory T cells,test
7812,CD4+/CD25+ regulatory T cells,train
7813,CD4+/CD25+ regulatory T cells,train
7814,CD4+/CD25+ regulatory T cells,validation
7815,CD4+/CD25+ regulatory T cells,train
7816,CD4+/CD25+ regulatory T cells,train
7817,CD4+/CD25+ regulatory T cells,test
7818,CD4+/CD25+ regulatory T cells,train
7819,CD4+/CD25+ regulatory T cells,train
7820,CD4+/CD25+ regulatory T cells,train
7821,CD4+/CD25+ regulatory T cells,train
7822,CD4+/CD25+ regulatory T cells,train
7823,CD4+/CD25+ regulatory T cells,train
7824,CD4+/CD25+ regulatory T cells,test
7825,CD4+/CD25+ regulatory T cells,train
7826,CD4+/CD25+ regulatory T cells,train
7827,CD4+/CD25+ regulatory T cells,test
7828,CD4+/CD25+ regulatory T cells,train
7829,CD4+/CD25+ regulatory T cells,train
7830,CD4+/CD25+ regulatory T cells,train
7831,CD4+/CD25+ regulatory T cells,train
7832,CD4+/CD25+ regulatory T cells,train
7833,CD4+/CD25+ regulatory T cells,train
7834,CD4+/CD25+ regulatory T cells,train
7835,CD4+/CD25+ regulatory T cells,train
7836,CD4+/CD25+ regulatory T cells,train
7837,CD4+/CD25+ regulatory T cells,train
7838,CD4+/CD25+ regulatory T cells,train
7839,CD4+/CD25+ regulatory T cells,train
7840,CD4+/CD25+ regulatory T cells,test
7841,CD4+/CD25+ regulatory T cells,train
7842,CD4+/CD25+ regulatory T cells,train
7843,CD4+/CD25+ regulatory T cells,train
7844,CD4+/CD25+ regulatory T cells,train
7845,CD4+/CD25+ regulatory T cells,train
7846,CD4+/CD25+ regulatory T cells,validation
7847,CD4+/CD25+ regulatory T cells,train
7848,CD4+/CD25+ regulatory T cells,train
7849,CD4+/CD25+ regulatory T cells,train
7850,CD4+/CD25+ regulatory T cells,train
7851,CD4+/CD25+ regulatory T cells,train
7852,CD4+/CD25+ regulatory T cells,train
7853,CD4+/CD25+ regulatory T cells,train
7854,CD4+/CD25+ regulatory T cells,train
7855,CD4+/CD25+ regulatory T cells,train
7856,CD4+/CD25+ regulatory T cells,train
7857,CD4+/CD25+ regulatory T cells,train
7858,CD4+/CD25+ regulatory T cells,train
7859,CD4+/CD25+ regulatory T cells,train
7860,CD4+/CD25+ regulatory T cells,train
7861,CD4+/CD25+ regulatory T cells,validation
7862,CD4+/CD25+ regulatory T cells,train
7863,CD4+/CD25+ regulatory T cells,test
7864,CD4+/CD25+ regulatory T cells,train
7865,CD4+/CD25+ regulatory T cells,train
7866,CD4+/CD25+ regulatory T cells,train
7867,CD4+/CD25+ regulatory T cells,train
7868,CD4+/CD25+ regulatory T cells,train
7869,CD4+/CD25+ regulatory T cells,train
7870,CD4+/CD25+ regulatory T cells,test
7871,CD4+/CD25+ regulatory T cells,validation
7872,CD4+/CD25+ regulatory T cells,validation
7873,CD4+/CD25+ regulatory T cells,train
7874,CD4+/CD25+ regulatory T cells,train
7875,CD4+/CD25+ regulatory T cells,test
7876,CD4+/CD25+ regulatory T cells,train
7877,CD4+/CD25+ regulatory T cells,train
7878,CD4+/CD25+ regulatory T cells,train
7879,CD4+/CD25+ regulatory T cells,train
7880,CD4+/CD25+ regulatory T cells,test
7881,CD4+/CD25+ regulatory T cells,train
7882,CD4+/CD25+ regulatory T cells,train
7883,CD4+/CD25+ regulatory T cells,train
7884,CD4+/CD25+ regulatory T cells,train
7885,CD4+/CD25+ regulatory T cells,test
7886,CD4+/CD25+ regulatory T cells,train
7887,CD4+/CD25+ regulatory T cells,train
7888,CD4+/CD25+ regulatory T cells,train
7889,CD4+/CD25+ regulatory T cells,train
7890,CD4+/CD25+ regulatory T cells,validation
7891,CD4+/CD25+ regulatory T cells,test
7892,CD4+/CD25+ regulatory T cells,train
7893,CD4+/CD25+ regulatory T cells,train
7894,CD4+/CD25+ regulatory T cells,train
7895,CD4+/CD25+ regulatory T cells,train
7896,CD4+/CD25+ regulatory T cells,train
7897,CD4+/CD25+ regulatory T cells,test
7898,CD4+/CD25+ regulatory T cells,train
7899,CD4+/CD25+ regulatory T cells,train
7900,CD4+/CD25+ regulatory T cells,train
7901,CD4+/CD25+ regulatory T cells,train
7902,CD4+/CD25+ regulatory T cells,validation
7903,CD4+/CD25+ regulatory T cells,train
7904,CD4+/CD25+ regulatory T cells,train
7905,CD4+/CD25+ regulatory T cells,train
7906,CD4+/CD25+ regulatory T cells,validation
7907,CD4+/CD25+ regulatory T cells,train
7908,CD4+/CD25+ regulatory T cells,train
7909,CD4+/CD25+ regulatory T cells,validation
7910,CD4+/CD25+ regulatory T cells,train
7911,CD4+/CD25+ regulatory T cells,train
7912,CD4+/CD25+ regulatory T cells,train
7913,CD4+/CD25+ regulatory T cells,train
7914,CD4+/CD25+ regulatory T cells,train
7915,CD4+/CD25+ regulatory T cells,validation
7916,CD4+/CD25+ regulatory T cells,train
7917,CD4+/CD25+ regulatory T cells,validation
7918,CD4+/CD25+ regulatory T cells,train
7919,CD4+/CD25+ regulatory T cells,validation
7920,CD4+/CD25+ regulatory T cells,train
7921,CD4+/CD25+ regulatory T cells,train
7922,CD4+/CD25+ regulatory T cells,train
7923,CD4+/CD25+ regulatory T cells,train
7924,CD4+/CD25+ regulatory T cells,train
7925,CD4+/CD25+ regulatory T cells,train
7926,CD4+/CD25+ regulatory T cells,train
7927,CD4+/CD25+ regulatory T cells,validation
7928,CD4+/CD25+ regulatory T cells,train
7929,CD4+/CD25+ regulatory T cells,train
7930,CD4+/CD25+ regulatory T cells,test
7931,CD4+/CD25+ regulatory T cells,train
7932,CD4+/CD25+ regulatory T cells,train
7933,CD4+/CD25+ regulatory T cells,train
7934,CD4+/CD25+ regulatory T cells,train
7935,CD4+/CD25+ regulatory T cells,train
7936,CD4+/CD25+ regulatory T cells,train
7937,CD4+/CD25+ regulatory T cells,train
7938,CD4+/CD25+ regulatory T cells,train
7939,CD4+/CD25+ regulatory T cells,validation
7940,CD4+/CD25+ regulatory T cells,train
7941,CD4+/CD25+ regulatory T cells,train
7942,CD4+/CD25+ regulatory T cells,train
7943,CD4+/CD25+ regulatory T cells,validation
7944,CD4+/CD25+ regulatory T cells,train
7945,CD4+/CD25+ regulatory T cells,train
7946,CD4+/CD25+ regulatory T cells,train
7947,CD4+/CD25+ regulatory T cells,test
7948,CD4+/CD25+ regulatory T cells,train
7949,CD4+/CD25+ regulatory T cells,train
7950,CD4+/CD25+ regulatory T cells,train
7951,CD4+/CD25+ regulatory T cells,train
7952,CD4+/CD25+ regulatory T cells,train
7953,CD4+/CD25+ regulatory T cells,train
7954,CD4+/CD25+ regulatory T cells,validation
7955,CD4+/CD25+ regulatory T cells,train
7956,CD4+/CD25+ regulatory T cells,train
7957,CD4+/CD25+ regulatory T cells,train
7958,CD4+/CD25+ regulatory T cells,test
7959,CD4+/CD25+ regulatory T cells,train
7960,CD4+/CD25+ regulatory T cells,train
7961,CD4+/CD25+ regulatory T cells,train
7962,CD4+/CD25+ regulatory T cells,train
7963,CD4+/CD25+ regulatory T cells,train
7964,CD4+/CD25+ regulatory T cells,train
7965,CD4+/CD25+ regulatory T cells,train
7966,CD4+/CD25+ regulatory T cells,train
7967,CD4+/CD25+ regulatory T cells,train
7968,CD4+/CD25+ regulatory T cells,train
7969,CD4+/CD25+ regulatory T cells,train
7970,CD4+/CD25+ regulatory T cells,test
7971,CD4+/CD25+ regulatory T cells,train
7972,CD4+/CD25+ regulatory T cells,train
7973,CD4+/CD25+ regulatory T cells,train
7974,CD4+/CD25+ regulatory T cells,validation
7975,CD4+/CD25+ regulatory T cells,train
7976,CD4+/CD25+ regulatory T cells,train
7977,CD4+/CD25+ regulatory T cells,train
7978,CD4+/CD25+ regulatory T cells,test
7979,CD4+/CD25+ regulatory T cells,train
7980,CD4+/CD25+ regulatory T cells,train
7981,CD4+/CD25+ regulatory T cells,train
7982,CD4+/CD25+ regulatory T cells,train
7983,CD4+/CD25+ regulatory T cells,train
7984,CD4+/CD25+ regulatory T cells,train
7985,CD4+/CD25+ regulatory T cells,train
7986,CD4+/CD25+ regulatory T cells,validation
7987,CD4+/CD25+ regulatory T cells,train
7988,CD4+/CD25+ regulatory T cells,train
7989,CD4+/CD25+ regulatory T cells,train
7990,CD4+/CD25+ regulatory T cells,test
7991,CD4+/CD25+ regulatory T cells,train
7992,CD4+/CD25+ regulatory T cells,train
7993,CD4+/CD25+ regulatory T cells,train
7994,CD4+/CD25+ regulatory T cells,train
7995,CD4+/CD25+ regulatory T cells,train
7996,CD4+/CD25+ regulatory T cells,test
7997,CD4+/CD25+ regulatory T cells,train
7998,CD4+/CD25+ regulatory T cells,train
7999,CD4+/CD25+ regulatory T cells,train
8000,CD4+/CD25+ regulatory T cells,train
8001,CD4+/CD25+ regulatory T cells,train
8002,CD4+/CD25+ regulatory T cells,train
8003,CD4+/CD25+ regulatory T cells,train
8004,CD4+/CD25+ regulatory T cells,test
8005,CD4+/CD25+ regulatory T cells,train
8006,CD4+/CD25+ regulatory T cells,train
8007,CD4+/CD25+ regulatory T cells,train
8008,CD4+/CD25+ regulatory T cells,test
8009,CD4+/CD25+ regulatory T cells,test
8010,CD4+/CD25+ regulatory T cells,test
8011,CD4+/CD25+ regulatory T cells,validation
8012,CD4+/CD25+ regulatory T cells,validation
8013,CD4+/CD25+ regulatory T cells,train
8014,CD4+/CD25+ regulatory T cells,test
8015,CD4+/CD25+ regulatory T cells,train
8016,CD4+/CD25+ regulatory T cells,test
8017,CD4+/CD25+ regulatory T cells,train
8018,CD4+/CD25+ regulatory T cells,train
8019,CD4+/CD25+ regulatory T cells,train
8020,CD4+/CD25+ regulatory T cells,validation
8021,CD4+/CD25+ regulatory T cells,train
8022,CD4+/CD25+ regulatory T cells,train
8023,CD4+/CD25+ regulatory T cells,train
8024,CD4+/CD25+ regulatory T cells,train
8025,CD4+/CD25+ regulatory T cells,train
8026,CD4+/CD25+ regulatory T cells,train
8027,CD4+/CD25+ regulatory T cells,train
8028,CD4+/CD25+ regulatory T cells,train
8029,CD4+/CD25+ regulatory T cells,train
8030,CD4+/CD25+ regulatory T cells,train
8031,CD4+/CD25+ regulatory T cells,train
8032,CD4+/CD25+ regulatory T cells,train
8033,CD4+/CD25+ regulatory T cells,validation
8034,CD4+/CD25+ regulatory T cells,validation
8035,CD4+/CD25+ regulatory T cells,train
8036,CD4+/CD25+ regulatory T cells,train
8037,CD4+/CD25+ regulatory T cells,train
8038,CD4+/CD25+ regulatory T cells,validation
8039,CD4+/CD25+ regulatory T cells,test
8040,CD4+/CD25+ regulatory T cells,validation
8041,CD4+/CD25+ regulatory T cells,train
8042,CD4+/CD25+ regulatory T cells,train
8043,CD4+/CD25+ regulatory T cells,train
8044,CD4+/CD25+ regulatory T cells,train
8045,CD4+/CD25+ regulatory T cells,train
8046,CD4+/CD25+ regulatory T cells,train
8047,CD4+/CD25+ regulatory T cells,train
8048,CD4+/CD25+ regulatory T cells,test
8049,CD4+/CD25+ regulatory T cells,train
8050,CD4+/CD25+ regulatory T cells,test
8051,CD4+/CD25+ regulatory T cells,test
8052,CD4+/CD25+ regulatory T cells,train
8053,CD4+/CD25+ regulatory T cells,train
8054,CD4+/CD25+ regulatory T cells,train
8055,CD4+/CD25+ regulatory T cells,train
8056,CD4+/CD25+ regulatory T cells,train
8057,CD4+/CD25+ regulatory T cells,train
8058,CD4+/CD25+ regulatory T cells,test
8059,CD4+/CD25+ regulatory T cells,train
8060,CD4+/CD25+ regulatory T cells,train
8061,CD4+/CD25+ regulatory T cells,test
8062,CD4+/CD25+ regulatory T cells,train
8063,CD4+/CD25+ regulatory T cells,train
8064,CD4+/CD25+ regulatory T cells,test
8065,CD4+/CD25+ regulatory T cells,train
8066,CD4+/CD25+ regulatory T cells,train
8067,CD4+/CD25+ regulatory T cells,train
8068,CD4+/CD25+ regulatory T cells,train
8069,CD4+/CD25+ regulatory T cells,train
8070,CD4+/CD25+ regulatory T cells,train
8071,CD4+/CD25+ regulatory T cells,train
8072,CD4+/CD25+ regulatory T cells,train
8073,CD4+/CD25+ regulatory T cells,test
8074,CD4+/CD25+ regulatory T cells,train
8075,CD4+/CD25+ regulatory T cells,train
8076,CD4+/CD25+ regulatory T cells,train
8077,CD4+/CD25+ regulatory T cells,train
8078,CD4+/CD25+ regulatory T cells,validation
8079,CD4+/CD25+ regulatory T cells,train
