,gene_ID,gene_name
3765,ENSG00000163001,CCDC104
3766,ENSG00000138041,SMEK2
3767,ENSG00000272606,RP11-554J4.1
3768,ENSG00000138035,PNPT1
3769,ENSG00000115380,EFEMP1
3770,ENSG00000272180,RP11-481J13.1
3771,ENSG00000226702,AC011306.2
3772,ENSG00000229805,AC011306.1
3773,ENSG00000233251,AC007743.1
3774,ENSG00000055813,CCDC85A
3775,ENSG00000028116,VRK2
3776,ENSG00000115392,FANCL
3777,ENSG00000273063,RP11-334G22.1
3778,ENSG00000225226,AC007250.4
3779,ENSG00000233723,LINC01122
3780,ENSG00000222030,AC007131.1
3781,ENSG00000271955,RP11-444A22.1
3782,ENSG00000233891,AC007131.2
3783,ENSG00000231815,AC007179.1
3784,ENSG00000228590,AC007381.3
3785,ENSG00000223929,AC007381.2
3786,ENSG00000119866,BCL11A
3787,ENSG00000233953,AC009970.1
3788,ENSG00000115421,PAPOLG
3789,ENSG00000228414,AC010733.4
3790,ENSG00000162924,REL
3791,ENSG00000162927,PUS10
3792,ENSG00000162928,PEX13
3793,ENSG00000162929,KIAA1841
3794,ENSG00000237651,C2orf74
3795,ENSG00000271889,RP11-493E12.1
3796,ENSG00000173209,AHSA2
3797,ENSG00000115464,USP34
3798,ENSG00000270820,RP11-355B11.2
3799,ENSG00000082898,XPO1
3800,ENSG00000170264,FAM161A
3801,ENSG00000115484,CCT4
3802,ENSG00000236498,AC107081.5
3803,ENSG00000173163,COMMD1
3804,ENSG00000229839,AC018462.2
3805,ENSG00000170340,B3GNT2
3806,ENSG00000228541,AC093159.1
3807,ENSG00000186889,TMEM17
3808,ENSG00000226622,AC092155.4
3809,ENSG00000115504,EHBP1
3810,ENSG00000226605,AC007098.1
3811,ENSG00000231609,AC009501.4
3812,ENSG00000115507,OTX1
3813,ENSG00000143951,WDPCP
3814,ENSG00000014641,MDH1
3815,ENSG00000169764,UGP2
3816,ENSG00000143952,VPS54
3817,ENSG00000228079,AC012368.1
3818,ENSG00000197329,PELI1
3819,ENSG00000225889,AC074289.1
3820,ENSG00000230923,LINC00309
3821,ENSG00000238012,AC114752.1
3822,ENSG00000238201,AC114752.3
3823,ENSG00000223935,AC008074.3
3824,ENSG00000119862,LGALSL
3825,ENSG00000223863,AC008074.4
3826,ENSG00000260101,RP11-568N6.1
3827,ENSG00000119844,AFTPH
3828,ENSG00000233694,AC007365.1
3829,ENSG00000179833,SERTAD2
3830,ENSG00000226756,AC007365.3
3831,ENSG00000234572,AC007880.1
3832,ENSG00000237638,AC007386.2
3833,ENSG00000115902,SLC1A4
3834,ENSG00000232613,AC007386.4
3835,ENSG00000011523,CEP68
3836,ENSG00000138069,RAB1A
3837,ENSG00000138071,ACTR2
3838,ENSG00000198369,SPRED2
3839,ENSG00000204929,AC074391.1
3840,ENSG00000234255,AC012370.3
3841,ENSG00000235725,AC007389.3
3842,ENSG00000272177,RP11-340F16.1
3843,ENSG00000227293,AC118345.1
3844,ENSG00000225815,AC092669.6
3845,ENSG00000241254,AC092669.2
3846,ENSG00000232164,AC092669.3
3847,ENSG00000226819,MEIS1-AS3
3848,ENSG00000143995,MEIS1
3849,ENSG00000230749,MEIS1-AS2
3850,ENSG00000244522,AC092669.1
3851,ENSG00000232046,AC007392.3
3852,ENSG00000237179,AC007392.4
3853,ENSG00000230525,AC007403.2
3854,ENSG00000232688,AC007403.1
3855,ENSG00000223859,AC007403.3
3856,ENSG00000235885,AC023115.2
3857,ENSG00000230906,AC023115.1
3858,ENSG00000236780,AC078941.1
3859,ENSG00000236605,AC023115.4
3860,ENSG00000143971,ETAA1
3861,ENSG00000224173,AC007422.1
3862,ENSG00000235495,AC010987.5
3863,ENSG00000237013,AC010987.6
3864,ENSG00000197223,C1D
3865,ENSG00000243667,WDR92
3866,ENSG00000273398,RP11-474G23.1
3867,ENSG00000115946,PNO1
3868,ENSG00000221823,PPP3R1
3869,ENSG00000273275,RP11-474G23.2
3870,ENSG00000273064,RP11-474G23.3
3871,ENSG00000119865,CNRIP1
3872,ENSG00000203395,AC015969.3
3873,ENSG00000115956,PLEK
3874,ENSG00000204923,FBXO48
3875,ENSG00000169621,APLF
3876,ENSG00000169618,PROKR1
3877,ENSG00000163219,ARHGAP25
3878,ENSG00000237576,AC097495.2
3879,ENSG00000228329,AC097495.3
3880,ENSG00000163217,BMP10
3881,ENSG00000183607,GKN2
3882,ENSG00000169605,GKN1
3883,ENSG00000169604,ANTXR1
3884,ENSG00000198380,GFPT1
3885,ENSG00000169599,NFU1
3886,ENSG00000188971,RP11-427H3.3
3887,ENSG00000115977,AAK1
3888,ENSG00000196975,ANXA4
3889,ENSG00000231024,AC092431.3
3890,ENSG00000087338,GMCL1
3891,ENSG00000124380,SNRNP27
3892,ENSG00000059728,MXD1
3893,ENSG00000268328,AC019206.1
3894,ENSG00000244617,ASPRV1
3895,ENSG00000179818,PCBP1-AS1
3896,ENSG00000169564,PCBP1
3897,ENSG00000233060,AC016700.2
3898,ENSG00000231327,AC016700.5
3899,ENSG00000115998,C2orf42
3900,ENSG00000116001,TIA1
3901,ENSG00000116005,PCYOX1
3902,ENSG00000143977,SNRPG
3903,ENSG00000035141,FAM136A
3904,ENSG00000233849,AC022201.5
3905,ENSG00000229229,AC022201.4
3906,ENSG00000163235,TGFA
3907,ENSG00000075340,ADD2
3908,ENSG00000235035,AC007395.3
3909,ENSG00000183733,FIGLA
3910,ENSG00000152672,CLEC4F
3911,ENSG00000116031,CD207
3912,ENSG00000237751,LINC01143
3913,ENSG00000116035,VAX2
3914,ENSG00000116039,ATP6V1B1
3915,ENSG00000258881,AC007040.11
3916,ENSG00000239322,AC007040.7
3917,ENSG00000144031,ANKRD53
3918,ENSG00000144043,TEX261
3919,ENSG00000228384,AC007040.6
3920,ENSG00000236469,AC007040.8
3921,ENSG00000124357,NAGK
3922,ENSG00000272735,RP11-467P9.1
3923,ENSG00000124370,MCEE
3924,ENSG00000124383,MPHOSPH10
3925,ENSG00000124374,PAIP2B
3926,ENSG00000075292,ZNF638
3927,ENSG00000135636,DYSF
3928,ENSG00000003137,CYP26B1
3929,ENSG00000144036,EXOC6B
3930,ENSG00000116096,SPR
3931,ENSG00000135638,EMX1
3932,ENSG00000144040,SFXN5
3933,ENSG00000135631,RAB11FIP5
3934,ENSG00000214513,NOTO
3935,ENSG00000135632,SMYD5
3936,ENSG00000135617,PRADC1
3937,ENSG00000135624,CCT7
3938,ENSG00000163013,FBXO41
3939,ENSG00000135625,EGR4
3940,ENSG00000116127,ALMS1
3941,ENSG00000144035,NAT8
3942,ENSG00000144034,TPRKB
3943,ENSG00000273245,RP11-434P11.2
3944,ENSG00000144048,DUSP11
3945,ENSG00000187833,C2orf78
3946,ENSG00000124356,STAMBP
3947,ENSG00000163017,ACTG2
3948,ENSG00000114956,DGUOK
3949,ENSG00000237883,DGUOK-AS1
3950,ENSG00000235499,AC073046.25
3951,ENSG00000255989,RP11-711M9.1
3952,ENSG00000187605,TET3
3953,ENSG00000217702,MGC10955
3954,ENSG00000163170,BOLA3
3955,ENSG00000225439,BOLA3-AS1
3956,ENSG00000114978,MOB1A
3957,ENSG00000267958,CATX-2
3958,ENSG00000065911,MTHFD2
3959,ENSG00000264324,RP11-287D1.3
3960,ENSG00000188687,SLC4A5
3961,ENSG00000204843,DCTN1
3962,ENSG00000237737,DCTN1-AS1
3963,ENSG00000159239,C2orf81
3964,ENSG00000005448,WDR54
3965,ENSG00000114993,RTKN
3966,ENSG00000115274,INO80B
3967,ENSG00000239779,WBP1
3968,ENSG00000115275,MOGS
3969,ENSG00000204822,MRPL53
3970,ENSG00000135637,CCDC142
3971,ENSG00000115282,TTC31
3972,ENSG00000179528,LBX2
3973,ENSG00000258821,AC005041.17
3974,ENSG00000272183,RP11-523H20.3
3975,ENSG00000257702,LBX2-AS1
3976,ENSG00000115289,PCGF1
3977,ENSG00000115297,TLX2
3978,ENSG00000144045,DQX1
3979,ENSG00000115307,AUP1
3980,ENSG00000115317,HTRA2
3981,ENSG00000115318,LOXL3
3982,ENSG00000115325,DOK1
3983,ENSG00000159374,M1AP
3984,ENSG00000135622,SEMA4F
3985,ENSG00000272711,RP11-259N19.1
3986,ENSG00000159399,HK2
3987,ENSG00000204792,AC104135.3
3988,ENSG00000236209,AC104135.2
3989,ENSG00000230836,AC104135.4
3990,ENSG00000115350,POLE4
3991,ENSG00000115353,TACR1
3992,ENSG00000270571,RP11-355F16.1
3993,ENSG00000115363,EVA1A
3994,ENSG00000237293,AC007099.2
3995,ENSG00000231172,AC007099.1
3996,ENSG00000115364,MRPL19
3997,ENSG00000005436,GCFC2
3998,ENSG00000270696,RP11-342K6.1
3999,ENSG00000270462,RP11-342K6.3
4000,ENSG00000270996,RP11-342K6.4
4001,ENSG00000176204,LRRTM4
4002,ENSG00000234653,AC079117.1
4003,ENSG00000227088,AC084149.2
4004,ENSG00000230968,AC084149.1
4005,ENSG00000233605,AC073628.1
4006,ENSG00000229494,AC012494.1
4007,ENSG00000234877,AC092660.1
4008,ENSG00000143954,REG3G
4009,ENSG00000172023,REG1B
4010,ENSG00000115386,REG1A
4011,ENSG00000172016,REG3A
4012,ENSG00000066032,CTNNA2
4013,ENSG00000229385,AC010975.1
4014,ENSG00000224731,AC016716.2
4015,ENSG00000162951,LRRTM1
4016,ENSG00000237031,AC008067.2
4017,ENSG00000230975,AC084193.1
4018,ENSG00000235519,AC012075.2
4019,ENSG00000231781,AC079896.1
4020,ENSG00000237498,AC010105.1
4021,ENSG00000232548,AC010744.1
4022,ENSG00000228272,AC106874.1
4023,ENSG00000163541,SUCLG1
4024,ENSG00000115423,DNAH6
4025,ENSG00000186854,TRABD2A
4026,ENSG00000269417,AC022210.1
4027,ENSG00000034510,TMSB10
4028,ENSG00000176407,KCMF1
4029,ENSG00000260840,RP11-60H5.1
4030,ENSG00000152284,TCF7L1
4031,ENSG00000152291,TGOLN2
4032,ENSG00000042445,RETSAT
4033,ENSG00000115459,ELMOD3
4034,ENSG00000273196,RP11-717A5.2
4035,ENSG00000042493,CAPG
4036,ENSG00000152292,SH2D6
4037,ENSG00000168906,MAT2A
4038,ENSG00000115486,GGCX
4039,ENSG00000118640,VAMP8
4040,ENSG00000168899,VAMP5
4041,ENSG00000168894,RNF181
4042,ENSG00000168890,TMEM150A
4043,ENSG00000168883,USP39
4044,ENSG00000168887,C2orf68
4045,ENSG00000168878,SFTPB
4046,ENSG00000115523,GNLY
4047,ENSG00000168874,ATOH8
4048,ENSG00000229498,AC105053.3
4049,ENSG00000115525,ST3GAL5
4050,ENSG00000232504,AC105053.4
4051,ENSG00000272564,RP11-548P2.2
4052,ENSG00000068654,POLR1A
4053,ENSG00000132300,PTCD3
4054,ENSG00000132305,IMMT
4055,ENSG00000273080,RP11-301O19.1
4056,ENSG00000132313,MRPL35
4057,ENSG00000068615,REEP1
4058,ENSG00000115548,KDM3A
4059,ENSG00000115561,CHMP3
4060,ENSG00000249884,RNF103-CHMP3
4061,ENSG00000228363,AC015971.2
4062,ENSG00000239305,RNF103
4063,ENSG00000153561,RMND5A
4064,ENSG00000153563,CD8A
4065,ENSG00000172116,CD8B
4066,ENSG00000229615,AC111200.1
4067,ENSG00000187627,RGPD1
4068,ENSG00000183281,PLGLB1
4069,ENSG00000222041,LINC00152
4070,ENSG00000273445,RP11-1399P15.1
4071,ENSG00000125551,PLGLB2
4072,ENSG00000185304,RGPD2
4073,ENSG00000172086,KRCC1
4074,ENSG00000115593,SMYD1
4075,ENSG00000163586,FABP1
4076,ENSG00000144115,THNSL2
4077,ENSG00000172073,TEX37
4078,ENSG00000225420,AC104134.2
4079,ENSG00000172071,EIF2AK3
4080,ENSG00000234028,AC062029.1
4081,ENSG00000153574,RPIA
4082,ENSG00000270999,CH17-132F21.1
4083,ENSG00000228325,RP11-685N3.1
4084,ENSG00000261600,RP11-575H3.1
4085,ENSG00000163060,TEKT4
4086,ENSG00000233850,AC103563.8
4087,ENSG00000172005,MAL
4088,ENSG00000231062,AC103563.9
4089,ENSG00000144029,MRPS5
4090,ENSG00000144026,ZNF514
4091,ENSG00000163067,ZNF2
4092,ENSG00000233757,AC092835.2
4093,ENSG00000155066,PROM2
4094,ENSG00000115041,KCNIP3
4095,ENSG00000115042,FAHD2A
4096,ENSG00000272913,RP11-440D17.3
4097,ENSG00000273305,RP11-440D17.4
4098,ENSG00000144015,TRIM43
4099,ENSG00000235584,AC008268.1
4100,ENSG00000232931,LINC00342
4101,ENSG00000174501,ANKRD36C
4102,ENSG00000186281,GPAT2
4103,ENSG00000222040,ADRA2B
4104,ENSG00000188886,ASTL
4105,ENSG00000158050,DUSP2
4106,ENSG00000228873,AC012307.2
4107,ENSG00000084090,STARD7
4108,ENSG00000135956,TMEM127
4109,ENSG00000144021,CIAO1
4110,ENSG00000144028,SNRNP200
4111,ENSG00000230747,AC021188.4
4112,ENSG00000198885,ITPRIPL1
4113,ENSG00000121152,NCAPH
4114,ENSG00000235480,RP11-363D14.1
4115,ENSG00000196843,ARID5A
4116,ENSG00000114982,KANSL3
4117,ENSG00000114988,LMAN2L
4118,ENSG00000158158,CNNM4
4119,ENSG00000273265,RP11-353K11.1
4120,ENSG00000168763,CNNM3
4121,ENSG00000163126,ANKRD23
4122,ENSG00000213337,ANKRD39
4123,ENSG00000168758,SEMA4C
4124,ENSG00000168754,FAM178B
4125,ENSG00000144199,FAHD2B
4126,ENSG00000135976,ANKRD36
4127,ENSG00000237837,AC159540.3
4128,ENSG00000230606,AC159540.1
4129,ENSG00000241481,AC159540.2
4130,ENSG00000135940,COX5B
4131,ENSG00000115073,ACTR1B
4132,ENSG00000228486,LINC01125
4133,ENSG00000115085,ZAP70
4134,ENSG00000075568,TMEM131
4135,ENSG00000168658,VWA3B
4136,ENSG00000222000,AC092675.3
4137,ENSG00000144191,CNGA3
4138,ENSG00000040933,INPP4A
4139,ENSG00000183513,COA5
4140,ENSG00000115446,UNC50
4141,ENSG00000071073,MGAT4A
4142,ENSG00000226791,AC109826.1
4143,ENSG00000196872,KIAA1211L
4144,ENSG00000135951,TSGA10
4145,ENSG00000241962,C2orf15
4146,ENSG00000273045,C2ORF15
4147,ENSG00000144182,LIPT1
4148,ENSG00000273155,MRPL30
4149,ENSG00000158411,MITD1
4150,ENSG00000185414,MRPL30
4151,ENSG00000185674,LYG2
4152,ENSG00000144214,LYG1
4153,ENSG00000115514,TXNDC9
4154,ENSG00000158417,EIF5B
4155,ENSG00000135945,REV1
4156,ENSG00000273306,RP11-527J8.1
4157,ENSG00000144218,AFF3
4158,ENSG00000230393,AC092667.2
4159,ENSG00000232084,LINC01104
4160,ENSG00000170500,LONRF2
4161,ENSG00000269383,AC012493.2
4162,ENSG00000115526,CHST10
4163,ENSG00000204640,NMS
4164,ENSG00000115539,PDCL3
4165,ENSG00000234988,AC068538.4
4166,ENSG00000234169,AC092168.3
4167,ENSG00000228488,AC092168.4
4168,ENSG00000170485,NPAS2
4169,ENSG00000230140,AC016738.3
4170,ENSG00000223947,AC016738.4
4171,ENSG00000071082,RPL31
4172,ENSG00000204634,TBC1D8
4173,ENSG00000272902,RP11-299H21.1
4174,ENSG00000158435,CNOT11
4175,ENSG00000163162,RNF149
4176,ENSG00000175874,CREG2
4177,ENSG00000196460,RFX8
4178,ENSG00000223826,AC092570.2
4179,ENSG00000071054,MAP4K4
4180,ENSG00000233404,FLJ20373
4181,ENSG00000115590,IL1R2
4182,ENSG00000115594,IL1R1
4183,ENSG00000226925,AC007271.3
4184,ENSG00000115598,IL1RL2
4185,ENSG00000115602,IL1RL1
4186,ENSG00000115604,IL18R1
4187,ENSG00000115607,IL18RAP
4188,ENSG00000180251,SLC9A4
4189,ENSG00000115616,SLC9A2
4190,ENSG00000135953,MFSD9
4191,ENSG00000170417,TMEM182
4192,ENSG00000236757,AC007251.2
4193,ENSG00000224095,AC108051.1
4194,ENSG00000227680,AC108051.2
4195,ENSG00000224850,AC108051.3
4196,ENSG00000229209,AC073987.1
4197,ENSG00000232597,AC013727.1
4198,ENSG00000236141,AC013727.2
4199,ENSG00000256637,RP11-76I14.1
4200,ENSG00000228968,AC096554.1
4201,ENSG00000227157,AC068535.2
4202,ENSG00000225765,AC068535.3
4203,ENSG00000235597,LINC01102
4204,ENSG00000234781,LINC01103
4205,ENSG00000231626,AC013402.4
4206,ENSG00000236109,AC013402.3
4207,ENSG00000230690,AC013402.5
4208,ENSG00000228528,AC068057.1
4209,ENSG00000234177,LINC01114
4210,ENSG00000233639,LINC01158
4211,ENSG00000198914,POU3F3
4212,ENSG00000239587,AC018730.4
4213,ENSG00000229743,LINC01159
4214,ENSG00000224509,AC010884.1
4215,ENSG00000135972,MRPS9
4216,ENSG00000231851,AC104655.2
4217,ENSG00000226508,AC104655.3
4218,ENSG00000135973,GPR45
4219,ENSG00000272861,RP11-332H14.1
4220,ENSG00000268556,AC012360.1
4221,ENSG00000135966,TGFBRAP1
4222,ENSG00000268809,AC012360.2
4223,ENSG00000235319,AC012360.4
4224,ENSG00000272994,RP11-332H14.2
4225,ENSG00000135974,C2orf49
4226,ENSG00000115641,FHL2
4227,ENSG00000238273,AC012360.6
4228,ENSG00000071051,NCK2
4229,ENSG00000235522,AC009505.2
4230,ENSG00000234162,AC009505.4
4231,ENSG00000119147,C2orf40
4232,ENSG00000115652,UXS1
4233,ENSG00000233339,AC018878.3
4234,ENSG00000153165,RGPD3
4235,ENSG00000269000,AC108868.1
4236,ENSG00000231505,AC108868.5
4237,ENSG00000232001,AC108868.6
4238,ENSG00000144057,ST6GAL2
4239,ENSG00000227294,AC016994.2
4240,ENSG00000229457,AC006227.1
4241,ENSG00000225588,AC096669.1
4242,ENSG00000237880,AC096669.2
4243,ENSG00000224568,AC096669.3
4244,ENSG00000232991,GACAT1
4245,ENSG00000230651,RGPD4-AS1
4246,ENSG00000196862,RGPD4
4247,ENSG00000115665,SLC5A7
4248,ENSG00000231221,AC023672.2
4249,ENSG00000225328,AC019100.3
4250,ENSG00000196228,SULT1C3
4251,ENSG00000198203,SULT1C2
4252,ENSG00000198075,SULT1C4
4253,ENSG00000135968,GCC2
4254,ENSG00000214184,AC012487.2
4255,ENSG00000169756,LIMS1
4256,ENSG00000228763,AC010095.5
4257,ENSG00000153201,RANBP2
4258,ENSG00000163006,CCDC138
4259,ENSG00000135960,EDAR
4260,ENSG00000259863,SH3RF3-AS1
4261,ENSG00000172985,SH3RF3
4262,ENSG00000186522,SEPT10
4263,ENSG00000198142,SOWAHC
4264,ENSG00000015568,RGPD5
4265,ENSG00000256977,LIMS3
4266,ENSG00000204588,LINC01123
4267,ENSG00000144063,MALL
4268,ENSG00000144061,NPHP1
4269,ENSG00000175701,LINC00116
4270,ENSG00000261760,RP11-1223D19.1
4271,ENSG00000175772,LINC01106
4272,ENSG00000184115,RP13-1039J1.2
4273,ENSG00000257207,LIMS3
4274,ENSG00000227574,RP13-1039J1.3
4275,ENSG00000256671,LIMS3L
4276,ENSG00000183054,RGPD6
4277,ENSG00000231536,AC123886.2
4278,ENSG00000169679,BUB1
4279,ENSG00000235881,AC114776.3
4280,ENSG00000153093,ACOXL
4281,ENSG00000204581,AC096670.3
4282,ENSG00000153094,BCL2L11
4283,ENSG00000230499,AC108463.1
4284,ENSG00000172965,MIR4435-1HG
4285,ENSG00000271590,RP11-181E10.3
4286,ENSG00000229118,AC068491.2
4287,ENSG00000270190,RP11-803D5.4
4288,ENSG00000240350,AC017002.1
4289,ENSG00000224959,AC017002.2
4290,ENSG00000225744,AC017002.4
4291,ENSG00000153107,ANAPC1
4292,ENSG00000153208,MERTK
4293,ENSG00000153214,TMEM87B
4294,ENSG00000144152,FBLN7
4295,ENSG00000144161,ZC3H8
4296,ENSG00000188177,ZC3H6
4297,ENSG00000169629,RGPD8
4298,ENSG00000114999,TTL
4299,ENSG00000125630,POLR1B
4300,ENSG00000125611,CHCHD5
4301,ENSG00000228251,AC012442.6
4302,ENSG00000237753,AC079922.3
4303,ENSG00000144136,SLC20A1
4304,ENSG00000144130,NT5DC4
4305,ENSG00000169607,CKAP2L
4306,ENSG00000115008,IL1A
4307,ENSG00000125538,IL1B
4308,ENSG00000125571,IL37
4309,ENSG00000136688,IL36G
4310,ENSG00000136694,IL36A
4311,ENSG00000136696,IL36B
4312,ENSG00000136695,IL36RN
4313,ENSG00000136697,IL1F10
4314,ENSG00000136689,IL1RN
4315,ENSG00000125637,PSD4
4316,ENSG00000234174,AC016683.5
4317,ENSG00000125618,PAX8
4318,ENSG00000258395,RP11-65I12.1
4319,ENSG00000234997,AC016745.3
4320,ENSG00000272563,RP11-480C16.1
4321,ENSG00000136682,CBWD2
4322,ENSG00000238091,AC016745.1
4323,ENSG00000184492,FOXD4L1
4324,ENSG00000234148,RP11-395L14.3
4325,ENSG00000231943,RP11-395L14.4
4326,ENSG00000226516,FAM138B
4327,ENSG00000144134,RABL2A
4328,ENSG00000233479,AC017074.1
4329,ENSG00000227359,AC017074.2
4330,ENSG00000115084,SLC35F5
4331,ENSG00000244063,AC024704.2
4332,ENSG00000228857,AC104653.1
4333,ENSG00000270019,RP11-141B14.1
4334,ENSG00000115091,ACTR3
4335,ENSG00000234199,AC010982.1
4336,ENSG00000243179,AC110769.3
4337,ENSG00000235242,AC010982.2
4338,ENSG00000175497,DPP10
4339,ENSG00000231538,DPP10-AS3
4340,ENSG00000235717,DPP10-AS2
4341,ENSG00000235026,DPP10-AS1
4342,ENSG00000238207,AC009312.1
4343,ENSG00000088205,DDX18
4344,ENSG00000236255,AC009404.2
4345,ENSG00000125633,CCDC93
4346,ENSG00000235066,AC009303.1
4347,ENSG00000273185,RP11-98C1.1
4348,ENSG00000272895,RP11-98C1.2
4349,ENSG00000125629,INSIG2
4350,ENSG00000226856,AC093901.1
4351,ENSG00000258910,RP11-19E11.1
4352,ENSG00000163064,EN1
4353,ENSG00000019169,MARCO
4354,ENSG00000259094,RP11-77A13.1
4355,ENSG00000144119,C1QL2
4356,ENSG00000115107,STEAP3
4357,ENSG00000229867,STEAP3-AS1
4358,ENSG00000186132,C2orf76
4359,ENSG00000155368,DBI
4360,ENSG00000171227,TMEM37
4361,ENSG00000080293,SCTR
4362,ENSG00000231013,AC013275.2
4363,ENSG00000163075,PCDP1
4364,ENSG00000144120,TMEM177
4365,ENSG00000088179,PTPN4
4366,ENSG00000115109,EPB41L5
4367,ENSG00000224789,AC012363.4
4368,ENSG00000226479,TMEM185B
4369,ENSG00000144118,RALB
4370,ENSG00000235840,AC012363.13
4371,ENSG00000163083,INHBB
4372,ENSG00000268194,LINC01101
4373,ENSG00000237614,AC073257.2
4374,ENSG00000232140,AC073257.1
4375,ENSG00000229774,AC018866.1
4376,ENSG00000074047,GLI2
4377,ENSG00000271709,RP11-297J22.1
4378,ENSG00000234455,AC067960.1
4379,ENSG00000236145,AC079988.3
4380,ENSG00000115112,TFCP2L1
4381,ENSG00000074054,CLASP1
4382,ENSG00000265451,RP11-204L24.2
4383,ENSG00000236859,NIFK-AS1
4384,ENSG00000155438,NIFK
4385,ENSG00000211460,TSN
4386,ENSG00000224655,AC018737.3
4387,ENSG00000237856,AC062020.2
4388,ENSG00000232740,AC062020.1
4389,ENSG00000226708,AC073409.1
4390,ENSG00000228400,AC079154.1
4391,ENSG00000155052,CNTNAP5
4392,ENSG00000235491,AC097499.1
4393,ENSG00000226813,AC114813.1
4394,ENSG00000235774,AC023347.1
4395,ENSG00000136732,GYPC
4396,ENSG00000237524,AC114783.1
4397,ENSG00000260634,RP11-521O16.1
4398,ENSG00000260163,RP11-521O16.2
4399,ENSG00000136717,BIN1
4400,ENSG00000186684,CYP27C1
4401,ENSG00000163161,ERCC3
4402,ENSG00000169967,MAP3K2
4403,ENSG00000236682,AC068282.3
4404,ENSG00000115718,PROC
4405,ENSG00000163166,IWS1
4406,ENSG00000231731,AC010976.2
4407,ENSG00000169994,MYO7B
4408,ENSG00000272789,RP11-286H15.1
4409,ENSG00000072163,LIMS2
4410,ENSG00000144230,GPR17
4411,ENSG00000136709,WDR33
4412,ENSG00000173349,SFT2D3
4413,ENSG00000270081,RP5-935K16.1
4414,ENSG00000144231,POLR2D
4415,ENSG00000144233,AMMECR1L
4416,ENSG00000272667,RP11-395A13.2
4417,ENSG00000136715,SAP130
4418,ENSG00000136731,UGGT1
4419,ENSG00000136720,HS6ST1
4420,ENSG00000237532,AC012451.1
4421,ENSG00000238277,AC068483.1
4422,ENSG00000204460,AC079586.1
4423,ENSG00000229536,AC079776.1
4424,ENSG00000237574,AC079776.3
4425,ENSG00000222014,RAB6C
4426,ENSG00000196604,POTEF
4427,ENSG00000224087,AC018804.3
4428,ENSG00000152076,CCDC74B
4429,ENSG00000136699,SMPD4
4430,ENSG00000152082,MZT2B
4431,ENSG00000152086,TUBA3E
4432,ENSG00000136710,CCDC115
4433,ENSG00000136718,IMP4
4434,ENSG00000072135,PTPN18
4435,ENSG00000196834,POTEI
4436,ENSG00000225819,AC013269.3
4437,ENSG00000152093,CFC1B
4438,ENSG00000225341,AC013269.4
4439,ENSG00000184761,AC013269.5
4440,ENSG00000183292,AC140481.2
4441,ENSG00000232408,AC140481.4
4442,ENSG00000136698,CFC1
4443,ENSG00000222038,POTEJ
4444,ENSG00000173302,GPR148
4445,ENSG00000229797,AC140481.8
4446,ENSG00000178171,AMER3
4447,ENSG00000233221,AC133785.1
4448,ENSG00000136002,ARHGEF4
4449,ENSG00000152102,FAM168B
4450,ENSG00000115762,PLEKHB2
4451,ENSG00000188219,POTEE
4452,ENSG00000178206,CYP4F31P
4453,ENSG00000223631,LINC01120
4454,ENSG00000273073,RP11-109E12.1
4455,ENSG00000173272,MZT2A
4456,ENSG00000075886,TUBA3D
4457,ENSG00000163040,CCDC74A
4458,ENSG00000224559,LINC01087
4459,ENSG00000197927,C2orf27A
4460,ENSG00000186825,C2orf27B
4461,ENSG00000229203,AC103564.7
4462,ENSG00000244337,AJ239322.3
4463,ENSG00000235615,AJ239322.1
4464,ENSG00000236485,RP1-156L9.1
4465,ENSG00000163046,ANKRD30BL
4466,ENSG00000230803,AC097532.2
4467,ENSG00000272769,RP11-725P16.2
4468,ENSG00000183840,GPR39
4469,ENSG00000150551,LYPD1
4470,ENSG00000230065,AC010974.3
4471,ENSG00000176771,NCKAP5
4472,ENSG00000233729,AC016909.1
4473,ENSG00000269686,AC011755.1
4474,ENSG00000226953,AC010890.1
4475,ENSG00000223430,AC011243.1
4476,ENSG00000152127,MGAT5
4477,ENSG00000152128,TMEM163
4478,ENSG00000224043,CCNT2-AS1
4479,ENSG00000153086,ACMSD
4480,ENSG00000082258,CCNT2
4481,ENSG00000176601,MAP3K19
4482,ENSG00000115839,RAB3GAP1
4483,ENSG00000121988,ZRANB3
4484,ENSG00000048991,R3HDM1
4485,ENSG00000144224,UBXN4
4486,ENSG00000115850,LCT
4487,ENSG00000226806,AC011893.3
4488,ENSG00000076003,MCM6
4489,ENSG00000115866,DARS
4490,ENSG00000231890,AC093391.2
4491,ENSG00000237262,AC068492.1
4492,ENSG00000121966,CXCR4
4493,ENSG00000144229,THSD7B
4494,ENSG00000234007,AC020601.1
4495,ENSG00000150540,HNMT
4496,ENSG00000224231,AC069394.1
4497,ENSG00000228043,AC097721.2
4498,ENSG00000230569,AC114763.1
4499,ENSG00000144228,SPOPL
4500,ENSG00000260059,RP11-231E19.1
4501,ENSG00000237772,AC092620.3
4502,ENSG00000144227,NXPH2
4503,ENSG00000226939,AC062021.1
4504,ENSG00000229131,AC016710.1
4505,ENSG00000223554,AC078851.1
4506,ENSG00000224028,AC073928.2
4507,ENSG00000168702,LRP1B
4508,ENSG00000115919,KYNU
4509,ENSG00000075884,ARHGAP15
4510,ENSG00000257284,RP11-190J23.1
4511,ENSG00000228655,AC096558.1
